X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399236508705423265e+00,-2.257303350439962664e+00,3.114958626554681143e+00,-2.135970398919030622e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399188098460642848e+00,-2.253824065836192325e+00,3.104727714084868584e+00,-2.121594103374935258e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399139139937462861e+00,-2.250163769735732178e+00,3.094382667246790231e+00,-2.107259282996968075e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399089638767272881e+00,-2.246325325127917161e+00,3.083926197059250196e+00,-2.092966393071045150e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.399039600814761197e+00,-2.242311570307092161e+00,3.073360979070418164e+00,-2.078715878272656692e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398989032134741350e+00,-2.238125318330994595e+00,3.062689653797790346e+00,-2.064508172843066980e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398937938927799607e+00,-2.233769356486400071e+00,3.051914827167989674e+00,-2.050343700765502764e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398886327494817117e+00,-2.229246445760568740e+00,3.041039070956625956e+00,-2.036222875941360755e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398834204190333885e+00,-2.224559320318975519e+00,3.030064923228206641e+00,-2.022146102366394249e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398781575374888231e+00,-2.219710686990205684e+00,3.018994888775948571e+00,-2.008113774306915733e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398728447366272221e+00,-2.214703224756258582e+00,3.007831439561663878e+00,-1.994126276475992388e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398674842251240058e+00,-2.209539828034525755e+00,2.996576967809227110e+00,-1.980183963853328510e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398620791292529919e+00,-2.204223498953669313e+00,2.985233806506731202e+00,-1.966287170487138747e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398566280030825837e+00,-2.198756509801127024e+00,2.973804393085701214e+00,-1.952436279854154799e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398511317925648978e+00,-2.193141475406599650e+00,2.962291061689941607e+00,-1.938631635533900832e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398455914521411714e+00,-2.187380984819861318e+00,2.950696114787231039e+00,-1.924873571984795806e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.398400079411080910e+00,-2.181477600964205621e+00,2.939021823566207559e+00,-1.911162414701897516e+00
